time,USD,GBP,EUR,CNY
2021-07-12T21:30:00+00:00,32862.3333,23670.5415,27706.3975,40202.5
2021-07-12T21:37:00+00:00,32834.3933,23650.4165,27682.8412,40202.5
2021-07-12T21:44:00+00:00,32865.3522,23672.716,27708.9428,40202.5
2021-07-12T21:52:00+00:00,32909.8917,23704.7975,27746.4942,40202.5
2021-07-12T21:59:00+00:00,32867.229,23674.0678,27710.5251,40202.5
2021-07-12T22:15:00+00:00,33007.3083,23767.1434,27825.326,40202.5
2021-07-12T22:27:00+00:00,33025.221,23780.0415,27840.4264,40202.5
2021-07-12T22:36:00+00:00,33012.405,23770.8133,27829.6225,40202.5
2021-07-12T22:43:00+00:00,33043.4517,23793.1687,27855.795,40202.5
2021-07-12T22:50:00+00:00,33075.7973,23816.4594,27883.0625,40202.5
2021-07-12T22:58:00+00:00,33051.7117,23799.1163,27862.7582,40202.5
2021-07-12T23:14:00+00:00,33002.7567,23768.2223,27819.5747,40202.5
2021-07-12T23:29:00+00:00,33081.7617,23825.1209,27886.1718,40202.5
